link,artist,artist_country,keywords,subject,styles,mediums,materials,list_price,category,height,width,depth
/art/Painting-The-Birdholder/5961/2357195/view,Rusudan Khizanishvili,Georgia,"walkin, bird, holder, girl, hands",Animal,"Fine Art, Figurative, Modern",Acrylic,Canvas,$880.00,Painting,14.2  H, 14.2  W,0.8
/art/Painting-The-leg-of-God/334312/2431272/view,H Schlagen,Germany,"universe, fate, trample, god, leg",Religion,"Figurative, Fine Art, Street Art","Ink, Acrylic",Canvas,$365.00,Painting,15.7  H, 11.8  W,0.4
/art/Painting-I-am-confused/11258/3033830/view,Fabienne Jenny Jacquet,United Kingdom,"portrait, surreal, woman, colours, confusion, head",Portrait,"Figurative, Portraiture, Fine Art, Surrealism",Oil,Paper,"$1,220.00",Painting,13.8  H, 9.8  W,0
/art/Painting-I-will-live-the-way-I-please/47598/2825843/view,Daria Zapala,United Kingdom,"acrylic, painting, unique, canvas, fine arts, original",Culture,"Expressionism, Dada, Fine Art",Acrylic,Canvas,"$3,030.00",Painting,40  H, 49.8  W,0.6
/art/Painting-As-a-Dream/710107/3223297/view,Tatiana Iliina,Canada,"painting, river, trees, water, winter, Palette Knife, fall, forest, autumn, lake, landscape, monochrome",Landscape,"Fine Art, Impressionism, Realism",Acrylic,Canvas,$610.00,Painting,24  H, 36  W,1
/art/Painting-Swan/740765/2217164/view,Jeroen Blok,Netherlands,"acrylic, painting, pencil, swan, drawing, Jeroen Blok",Animal,"Abstract, Abstract Expressionism, Figurative, Illustration, Fine Art","Acrylic, Household, Ink, Spray Paint","Cardboard, Paper, Wood","$2,190.00",Painting,39.4  H, 27.6  W,2.4
/art/Painting-Norman/270328/3241188/view,Casey Matthews,United States,"pink, beige, purple, taupe, white, brown, organic, greige, lavender, magenta, orange",Abstract,"Abstract, Fine Art","Acrylic, Gouache, Ink, crayon, polymer",Canvas,"$1,150.00",Painting,24  H, 24  W,2.5
/art/Painting-Palomar-urbano/8982/2621012/view,Tomas Castano,Spain,"doves, architecture, old facades, street scenes, balcony",Architecture,"Realism, Photorealism, Fine Art, Figurative",Oil,Canvas,"$3,250.00",Painting,28.7  H, 21.3  W,0.8
/art/Painting-Forest-Room-1/865503/3076529/view,Sara Melzer,United States,"serene, black and white ,  ink,  minimal, dramatic,  unique,  moody,  affordable",Abstract,"Abstract, Abstract Expressionism, Expressionism, Fine Art, Modern",Ink,Canvas,$290.00,Painting,20  H, 16  W,0.8
/art/Painting-37-of-100paintings-project/792144/2894443/view,Elyce Abrams,United States,"acrylic spray paint, fluid, gloss acrylic, geometric, Round painting",Abstract,"Abstract, Conceptual, Fine Art, Minimalism, Modern","Acrylic, Spray Paint",Wood,$290.00,Painting,12  H, 12  W,1
/art/Painting-LOTUS-screen/826122/2684982/view,Polina Ogiy,Italy,"soul, yoga, art deco, tantra, pointilism, Pollina Ogiy, gold, lotus",Abstract,"Art Deco, Impressionism, Figurative, Fine Art, Folk",Oil,Canvas,"$7,050.00",Painting,59.1  H, 59.1  W,0.6
/art/Painting-Confrontation/733440/2250606/view,Z E D,United States,"people, brown, card, zentsik, fight",People,Fine Art,Oil,Canvas,"$2,750.00",Painting,27.6  H, 27.6  W,1.2
/art/Painting-Yellow-Spark/804979/3091021/view,Hannah Bielecki,Germany,"beauty, shine, spring, violet, bright, yellow, somposition, gleam, imagination",Abstract,"Abstract, Modern, Fine Art, Abstract Expressionism","Acrylic, Pastel",Canvas,"$1,200.00",Painting,31.9  H, 39.8  W,0.8
/art/Painting-Alchemical-Marriage/574762/2749043/view,Barbara Rink,Netherlands,"being, red, brown, brushstroke, colorful, colour, expressive, lively, nature",Botanic,"Abstract, Expressionism, Figurative, Fine Art, Folk",Oil,Canvas,"$2,350.00",Painting,49.2  H, 45.3  W,0.8
/art/Painting-Untitled-A-25/739642/2987344/view,Majid Eskandari,Canada,"red, blue, woman, yellow, expressionism, figurative abstraction",Abstract,"Abstract, Expressionism, Figurative, Fine Art, Modern",Acrylic,Canvas,"$4,450.00",Painting,30  H, 36  W,0.8
/art/Painting-57-of-100paintings-project/792144/2986127/view,Elyce Abrams,United States,"yellow, fluid, green, 100paintings project, gloss and matte",Abstract,"Abstract, Conceptual, Cubism, Fine Art, Modern",Acrylic,Wood,$290.00,Painting,12  H, 12  W,1
/art/Painting-Hair-We-Are-Human-series/426628/2469926/view,Szabrina Maharita,Hungary,"people, colourful, colours, death, Auschwitz, hair",People,"Expressionism, Abstract, Fine Art, Surrealism",Oil,Canvas,"$1,540.00",Painting,37.8  H, 58.3  W,0.4
/art/Painting-Through-the-glass/729648/3159224/view,Cynthia Gregorov*,Slovakia,"acrylic, shot, alcohol, drink, glass, layers, liquid, melancholy, oil",Food & Drink,"Abstract Expressionism, Fine Art, Realism","Acrylic, Oil, Charcoal",Canvas,"$1,050.00",Painting,59.1  H, 47.2  W,0.8
/art/Painting-Time-Hog/923248/3209138/view,Tristram Lansdowne,United States,"owl, sun, time, tower, architecture, moss",Architecture,"Conceptual, Fine Art, Illustration, Surrealism, Realism",Watercolor,Paper,"$1,950.00",Painting,18  H, 14  W,0.1
/art/Painting-Soma/22626/3186314/view,Julien Spianti,France,"beach, summer, women, body painting, Soma",People,"Figurative, Realism, Fine Art",Oil,Canvas,"$9,200.00",Painting,51.2  H, 63.8  W,1.2
/art/Painting-Frente-a-nadie/749844/2982908/view,Norberto Sayegh,Spain,"fine art,  Abstract Expressionism, conceptual, expressionism, abstract",Abstract,"Abstract, Abstract Expressionism, Conceptual, Expressionism, Fine Art",Acrylic,Canvas,"$2,190.00",Painting,39.3  H, 31.8  W,1
/art/Painting-Natural-Sun-Land/458150/2079021/view,Azam Zadeh,United States,"romantic, sunny, texture, wave, yellow, abstract art, interior design, asbtract, happy nature, big canvas, harmony, moving",Abstract,"Abstract, Modern, Fine Art, Abstract Expressionism",Acrylic,Canvas,"$2,550.00",Painting,48  H, 36  W,1.5
/art/Painting-Lust-by-flashlight/767312/2478939/view,Mark James,Canada,"shadow, kiss, light, love, lust",Love,"Fine Art, Expressionism",Acrylic,Canvas,"$1,080.00",Painting,22  H, 28  W,1
/art/Painting-Ocean-pearls/662290/2570728/view,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
/art/Painting-back-porch/741158/2822978/view,will harmuth,United States,"sunny, wild flowers, flowers, garden, home",Floral,"Expressionism, Impressionism, Fine Art",Acrylic,Wood,"$1,055.00",Painting,24  H, 24  W,0.3
/art/Painting-Mix-in-yellow-2/70617/3193008/view,Moussin Irjan,Belgium,"portrait, red, boy, yellow, colorful, man, orange",Portrait,"Expressionism, Figurative, Fine Art, Modern, Impressionism",Oil,Canvas,$195.00,Painting,7.9  H, 7.9  W,0.8
/art/Painting-beginning-of-the-stop-2015-104/747713/2841286/view,Seungyoon Choi,South Korea,"paradox, pure, blue, fine art, absrtact expressionism, abstract, choiseungyoon, seungyoon choi, beginning of the stop, minimalism, oil",Abstract,"Abstract, Abstract Expressionism, Minimalism, Fine Art, Modern","Gesso, Oil",Canvas,"$4,810.00",Painting,63.8  H, 51.2  W,1.2
/art/Painting-WINGS/668367/2630209/view,Anna Fransisca Nilsson,Sweden,"skin, space, quantum physics, figurative, light",Light,"Figurative, Fine Art",Oil,Plastic,"$1,240.00",Painting,27.6  H, 27.6  W,0.4
/art/Painting-looking-through-the-door/746251/2977686/view,Giorgio Gosti,Italy,"shadow, cat, animals, door, kitty, light",Animal,"Figurative, Fine Art",Watercolor,Paper,$250.00,Painting,18.1  H, 12.6  W,0.4
/art/Painting/402249/2531794/view,c o r i n n a w a g n e r,Germany,"painting, portrait, black, blue, square, woman, long hair, canvas, for sale, face, figure",Women,"Modern, Figurative, Fine Art, Portraiture","Gesso, Chalk, Pencil",Canvas,"$1,489.00",Painting,19.7  H, 19.7  W,0.4
/art/Painting-The-Sailing-School/413368/2875667/view,Janet Howard*Fatta,United States,"bay, beach, sailboats, sailing, seascape, blue, boat, water, sailing school, islands, nautical, ocean",Seascape,"Figurative, Impressionism, Fine Art",Oil,Canvas,"$1,600.00",Painting,30  H, 30  W,1.5
/art/Painting-Madame-Act-Three-ala-Renoir/395678/2173380/view,Hannah Dean,United States,"oval, red, black, blue, breast, white, decadence, Renoir, frame, gold, luxury",Body,"Expressionism, Figurative, Fine Art","Acrylic, Gesso, Spray Paint","Soft (Yarn, Cotton, Fabric), Wood",$610.00,Painting,41  H, 14  W,1
/art/Painting-Back-and-Forth/907380/3202674/view,Anujan Ezhikode,United States,"painting, fine art, INDIAN ARTIST, Contemporary Painting, color, modern painting, face to face, work on canvas, silhouetted figures, time and memory, Hand block, Brooklyn Artist",Abstract,"Abstract, Fine Art, Modern, Expressionism, Memory","Acrylic, hand block",Canvas,"$2,960.00",Painting,57  H, 42  W,1.5
/art/Painting-watermelon/795852/2605991/view,Dari Golikova,Ukraine,"summer, watermelon, food, greengrocery, freshness, fruit",Still Life,"Fine Art, Expressionism",Oil,Other,$145.00,Painting,10.1  H, 13.8  W,0.3
/art/Painting-The-Sunset/677057/2849548/view,Inessa K,Singapore,"romantic, whimsical, gold leaf, airy-fairy, russian art, daydream, navy blue, singapore art, modern impressionism, imagination, impressionism, nature",Family,"Abstract, Conceptual, Expressionism, Fine Art, Impressionism","Acrylic, Paint, Paper","Canvas, Paper","$3,750.00",Painting,315  H, 393.7  W,2
/art/Painting-Perception-Monkey-Love/780788/3035046/view,Szab* Gyula,Hungary,"perception, sofa, blue, television, tv, dog, ear, high, horn, hyena, love, monkey",Graffiti,"Surrealism, Street Art, Fine Art, Modern",Oil,Wood,$295.00,Painting,24  H, 24  W,0.2
/art/Painting-Mermaid/313699/3004645/view,Frederic Belaubre,France,"portrait, sea, blue, transparent, underwater, water, woman, bubbles, fish, fluid, lightness, nude",Classical mythology,"Figurative, Fine Art, Portraiture, Realism, Surrealism",Oil,Canvas,$760.00,Painting,39.4  H, 31.9  W,0.8
/art/Painting-Indochina/849281/2888016/view,ZOFIA LELEK,Poland,"bay, peace, sea, sunrise, sunset, water, yellow, calm, far east, landscape, mountains, orange",Landscape,"Figurative, Fine Art",Oil,Canvas,"$1,540.00",Painting,35.4  H, 43.3  W,0.8
/art/Painting-Southern-Lake-District/12463/469404/view,Roger Colson,United Kingdom,"sky, sun, tree, yellow, Cumbria, Lake District England",Tree,Fine Art,Oil,Canvas,"$1,690.00",Painting,15  H, 24  W,1.6
/art/Painting-Trequanda/659725/2675175/view,Jacek Malinowski,Poland,"road, Toscana, architecture, light, minimalism",Architecture,Fine Art,Oil,Canvas,"$2,950.00",Painting,23.6  H, 27.6  W,0.8
/art/Painting-IN-A-BLUE-STONY-BLOOM/300041/2502115/view,Davide Filippo Ceccarossi,Italy,"blooming, blue, stone, body, wallpaper, celestial, dove, faith, frequency, goodwill, interior, loneliness",Interiors,"Figurative, Fine Art, Modern",Oil,"Canvas, Wood","$5,410.00",Painting,59.1  H, 39.4  W,0.8
/art/Painting-Sea-Change/772404/2531610/view,Karri Allrich,United States,"painterly, sea, waves, Palette Knife, abstract expressionist, coastal, expressive, abstract, island, nature, ocean",Abstract,"Abstract Expressionism, Fine Art, Abstract",Acrylic,Canvas,"$1,650.00",Painting,30  H, 30  W,1
/art/Painting-Oceanside/342989/2764337/view,Michelle Daisley Moffitt,United States,"pattern, red, fine art, cobalt, color, contemporary, michelle daisley moffitt, abstract, gold, grid, modern, orange",Abstract,"Abstract, Fine Art","Acrylic, Wood",Wood,$425.00,Painting,16  H, 16  W,2
/art/Painting-city-map/694099/2287463/view,Theodora Pantazopoulou,Germany,"acrylic, painting, black, white, city map, architecture, art, map",Abstract,"Abstract, Abstract Expressionism, Fine Art","Acrylic, Graphite",Wood,"$2,850.00",Painting,70.9  H, 47.2  W,2
/art/Painting-Boombox/801625/2550344/view,David Gracie,United States,"realism, representational, still life, conceptual, contemporary",Still Life,"Realism, Fine Art, Figurative, Modern",Oil,Wood,"$4,910.00",Painting,23  H, 19  W,1
/art/Painting-Sail-Boats-Harbor-Original-oil-Painting-Handmade-art-One-of-a-kind/503607/3156715/view,Vahe Yeremyan,United States,"sail boats, seascape, signed, oil painting, Original Painting, one of a kind, fishing boats, Painting on Canvas, harbor, impressionism",Boat,"Impressionism, Realism, Modern, Fine Art",Oil,Canvas,$390.00,Painting,16  H, 20  W,0.7
/art/Painting-after-the-rain/408302/2859100/view,tanya kirouac,Canada,"sky, blue, water, clouds, landscape, marsh, moody, orange",Landscape,"Fine Art, Impressionism","Wax, Resin",Wood,"$2,850.00",Painting,40  H, 30  W,1.5
/art/Painting-Are-there-still-butterflies/705194/2030947/view,Daniela Carletti,Italy,"canes, romantic, wild, wind, winter, butterflies, flowers, herbs, landscape, leaf, nature",Nature,"Figurative, Fine Art","Acrylic, Ink, Watercolor, Tempera","Canvas, Paper","$4,150.00",Painting,63  H, 63  W,0.1
/art/Painting-Eira/9730/3142400/view,Liam Marc O*Connor,United Kingdom,"portrait, woman, zinc, girl, oil on zinc, metal",Portrait,"Conceptual, Fine Art, Portraiture, Modern, Figurative",Oil,Other,$610.00,Painting,7.9  H, 7.9  W,0.4
/art/Painting-Living-Room-Kampala/892111/3037227/view,Ydi Coetsee,South Africa,"pink, simplicity, wall, interior, lonely",Interiors,Fine Art,Acrylics,Wood,$640.00,Painting,9.9  H, 12.4  W,0.5
/art/Painting-Scalar-Field-Fish/53023/2217590/view,Gail Troth,United Kingdom,"physics, silver, Koi, Koi Carp, Mathamatic, fish, geometry, gravity, metallic",Fish,"Fine Art, Conceptual, Figurative",Acrylic,Canvas,"$2,050.00",Painting,20.1  H, 41.3  W,1.6
/art/Painting-Untitled/321152/2833399/view,Anna Eckert,Germany,"sunglasses, modern acrylic painting, Modern Minimal art, large modern artwork, modern female figure art",Beach,"Figurative, Fine Art, Expressionism, Modern, Minimalism",Acrylic,Paper,$700.00,Painting,39.4  H, 27.6  W,0
/art/Painting-Elvgren-s-models-002/736390/3062970/view,Kim Byungkwan,South Korea,"pinup, elvgren, girl, gray, directionCut",Pop Culture/Celebrity,"Figurative, Fine Art, Pop Art, Portraiture",Acrylic,Paper,"$2,190.00",Painting,42.9  H, 30.7  W,0.1
/art/Painting-Roller-Coaster/34410/3169754/view,Stephen Whatcott,United Kingdom,"black, bold, texture, abstract expressionism, black and white , abstract painting , bw, franz kline, decorative, expressive, abstract, monochrome",Abstract,"Abstract, Abstract Expressionism, Expressionism, Fine Art, Modern",Acrylic,Canvas,"$1,225.00",Painting,27.6  H, 31.5  W,1.8
/art/Painting-Yard-and-House/676943/2868556/view,Adrian Kay Wong,United States,"players, adrian, two, yard, kay, and, Wong, football, house",Family,"Abstract, Conceptual, Figurative, Fine Art",Oil,Canvas,$810.00,Painting,18  H, 18  W,1
/art/Painting-October-2014/701119/2627574/view,Justin Terry,United States,"rust, sienna, burnt, richter, abstract, oil, orange",Abstract,"Abstract, Abstract Expressionism, Fine Art",Oil,Wood,"$2,450.00",Painting,20  H, 16  W,1
/art/Painting-Slowly/410653/2439778/view,Janusz Orzechowski,Poland,"angel, earth, fire, landscape, lava",Mortality,"Figurative, Fine Art, Modern, Realism, Surrealism",Oil,Canvas,"$1,990.00",Painting,43.3  H, 43.3  W,1.2
/art/Painting-40-6-5-093-x-22-28-40-657-SIGH/338627/2872649/view,sabine bachem,Germany,"Ancient Greek mythology, river, sigh, time, culture, psychological structures",Classical mythology,Fine Art,"Oil, Acrylic",Canvas,"$8,700.00",Painting,63  H, 90.6  W,1.2
/art/Painting-Big-Sur-II/778535/2563711/view,Christina Twomey,United States,"abstract art, california, big sur, modern art, acrylic painting, pastel colors, naturalistic art, Beautiful Art, nature",Abstract,"Abstract, Abstract Expressionism, Fine Art, Modern, Surrealism",Acrylic,Canvas,"$25,750.00",Painting,48  H, 36  W,1.5
/art/Painting-What-s-Happening-Around-Us/896304/3165601/view,Christel Haag,Germany,"poem, blue, vibrant, vivid, yellow, gestural, colourfull, figurative, happening, Christel Haag, life, nature",Abstract,"Abstract, Abstract Expressionism, Figurative, Modern, Fine Art",Acrylic,Canvas,"$1,540.00",Painting,39  H, 31.5  W,0.8
/art/Painting-Arch-Design/815811/2665294/view,F David Gibson,United States,"architectual design, contemporary, large size, abstract, Celtic designs, strong composition, oil",Abstract,"Abstract, Conceptual, Fine Art, Modern",Oil,Canvas,"$5,350.00",Painting,48  H, 48  W,3
/art/Painting-Safari/672839/2516123/view,Schindler Magdalena,Germany,"natur, critical, animal, invirementl, turism",Animal,"Fine Art, Figurative",Oil,Canvas,"$2,750.00",Painting,47.2  H, 39.4  W,2.4
/art/Painting-tang-de-la-Goulette/762353/2327460/view,Monique Lowy,France,"Morvan, paysage morvan, La goulette, peche, enfants, Etang",Landscape,"Figurative, Fine Art",Oil,Canvas,"$1,220.00",Painting,21.7  H, 15  W,2
/art/Painting-Magic-Hour-015/862186/2868468/view,Chisato Yamada,Japan,"magic hour, plants, red, Tokyo, cities, japanese painting, downtown, after dark, landscape",Landscape,"Fine Art, Modern","Acrylic, Japanese Painting, Pigments",Canvas,"$1,240.00",Painting,17.9  H, 17.9  W,1
/art/Painting-Summer-Dream/12463/2616848/view,Roger Colson,United Kingdom,"red, sky, tree, brown, ireland, orange",Tree,Fine Art,Oil,Canvas,"$3,710.00",Painting,36  H, 36  W,2
/art/Painting-Portrait-works-untitled/805291/2918311/view,Tomoya N,Japan,"portrait, untitled, fineart, Popart, spraypaint, modernart, abstract, figure, MorganFreeman, contemporaryart, man, modern",Portrait,"Abstract, Fine Art, Modern, Pop Art, Street Art",Spray Paint,Canvas,"$1,340.00",Painting,17.9  H, 14.9  W,1
/art/Painting-Foxgloves/729954/2802723/view,Joanne Mwayi,United Kingdom,"semi abstract, contemporary, floral, foxgloves, landscape, original",Landscape,"Impressionism, Fine Art",Acrylic,Canvas,"$1,620.00",Painting,31.5  H, 39.4  W,1.6
/art/Painting-The-gift/736597/2238042/view,Barbora Kachl*kov*,Czech Republic,"fine art, christmas, happy painting, bizard, abstract",Abstract,Fine Art,Oil,Canvas,"$7,700.00",Painting,82.7  H, 70.9  W,2
/art/Painting-Midsummer-night-dream/60072/2666543/view,Agnieszka Dabrowska,United Kingdom,"summer, trees, creation, dream, forest, garden, impression, moment",Landscape,"Fine Art, Expressionism, Impressionism","Acrylic, Oil",Canvas,"$1,720.00",Painting,39.4  H, 39.4  W,1.2
/art/Painting-Transcendent-Tangerine/514899/3213158/view,Katherine Evans,United States,"pink, vertical, vibrant, Rothko, Color field, bold colors, abstract, large, red-orange, orange",Abstract,"Abstract, Minimalism, Fine Art",Acrylic,Canvas,"$3,610.00",Painting,48  H, 36  W,1.8
